algorithm,n,type,domain,sample,rep,batch,time_ms,peak_heap_bytes,peak_rss_bytes,correct
quick_sort,1000,ascendente,D1,a,12,200,0.0068,4000,6098944,1
quick_sort,1000,ascendente,D1,a,13,200,0.006781,4000,6098944,1
quick_sort,1000,ascendente,D1,a,14,200,0.006772,4000,6098944,1
quick_sort,1000,ascendente,D1,a,15,200,0.0067865,4000,6098944,1
patience_sort,1000,ascendente,D1,a,1,200,0.008278,8336,6098944,1
patience_sort,1000,ascendente,D1,a,2,200,0.0083305,8336,6098944,1
patience_sort,1000,ascendente,D1,a,3,200,0.008596,8336,6098944,1
patience_sort,1000,ascendente,D1,a,4,200,0.008331,8336,6098944,1
patience_sort,1000,ascendente,D1,a,5,200,0.0083,8336,6098944,1
patience_sort,1000,ascendente,D1,a,6,200,0.008307,8336,6098944,1
patience_sort,1000,ascendente,D1,a,7,200,0.008296,8336,6098944,1
patience_sort,1000,ascendente,D1,a,8,200,0.0082795,8336,6098944,1
patience_sort,1000,ascendente,D1,a,9,200,0.00828,8336,6098944,1
patience_sort,1000,ascendente,D1,a,10,200,0.008292,8336,6098944,1
patience_sort,1000,ascendente,D1,a,11,200,0.0083925,8336,6098944,1
patience_sort,1000,ascendente,D1,a,12,200,0.008286,8336,6098944,1
patience_sort,1000,ascendente,D1,a,13,200,0.0082815,8336,6098944,1
patience_sort,1000,ascendente,D1,a,14,200,0.0083065,8336,6098944,1
patience_sort,1000,ascendente,D1,a,15,200,0.0082875,8336,6098944,1
std_sort,1000,ascendente,D1,b,1,200,0.0020895,4000,6098944,1
std_sort,1000,ascendente,D1,b,2,200,0.0020725,4000,6098944,1
std_sort,1000,ascendente,D1,b,3,200,0.0020665,4000,6098944,1
std_sort,1000,ascendente,D1,b,4,200,0.002064,4000,6098944,1
std_sort,1000,ascendente,D1,b,5,200,0.002094,4000,6098944,1
std_sort,1000,ascendente,D1,b,6,200,0.0020805,4000,6098944,1
std_sort,1000,ascendente,D1,b,7,200,0.0020755,4000,6098944,1
std_sort,1000,ascendente,D1,b,8,200,0.00207,4000,6098944,1
std_sort,1000,ascendente,D1,b,9,200,0.002075,4000,6098944,1
std_sort,1000,ascendente,D1,b,10,200,0.0020945,4000,6098944,1
std_sort,1000,ascendente,D1,b,11,200,0.0020775,4000,6098944,1
std_sort,1000,ascendente,D1,b,12,200,0.002081,4000,6098944,1
std_sort,1000,ascendente,D1,b,13,200,0.002079,4000,6098944,1
std_sort,1000,ascendente,D1,b,14,200,0.0020935,4000,6098944,1
std_sort,1000,ascendente,D1,b,15,200,0.002084,4000,6098944,1
merge_sort,1000,ascendente,D1,b,1,200,0.007836,8000,6107136,1
merge_sort,1000,ascendente,D1,b,2,200,0.0075745,8000,6107136,1
merge_sort,1000,ascendente,D1,b,3,200,0.0075975,8000,6107136,1
merge_sort,1000,ascendente,D1,b,4,200,0.00759,8000,6107136,1
merge_sort,1000,ascendente,D1,b,5,200,0.0076045,8000,6107136,1
merge_sort,1000,ascendente,D1,b,6,200,0.007599,8000,6107136,1
merge_sort,1000,ascendente,D1,b,7,200,0.0076145,8000,6107136,1
merge_sort,1000,ascendente,D1,b,8,200,0.0076005,8000,6107136,1
merge_sort,1000,ascendente,D1,b,9,200,0.007599,8000,6107136,1
merge_sort,1000,ascendente,D1,b,10,200,0.007686,8000,6107136,1
merge_sort,1000,ascendente,D1,b,11,200,0.007586,8000,6107136,1
merge_sort,1000,ascendente,D1,b,12,200,0.007533,8000,6107136,1
merge_sort,1000,ascendente,D1,b,13,200,0.0075605,8000,6107136,1
merge_sort,1000,ascendente,D1,b,14,200,0.007721,8000,6107136,1
merge_sort,1000,ascendente,D1,b,15,200,0.0075725,8000,6107136,1
quick_sort,1000,ascendente,D1,b,1,200,0.0069235,4000,6107136,1
quick_sort,1000,ascendente,D1,b,2,200,0.00695,4000,6107136,1
quick_sort,1000,ascendente,D1,b,3,200,0.0068435,4000,6107136,1
quick_sort,1000,ascendente,D1,b,4,200,0.006881,4000,6107136,1
quick_sort,1000,ascendente,D1,b,5,200,0.0069155,4000,6107136,1
quick_sort,1000,ascendente,D1,b,6,200,0.0069455,4000,6107136,1
quick_sort,1000,ascendente,D1,b,7,200,0.0068975,4000,6107136,1
quick_sort,1000,ascendente,D1,b,8,200,0.006818,4000,6107136,1
quick_sort,1000,ascendente,D1,b,9,200,0.006831,4000,6107136,1
quick_sort,1000,ascendente,D1,b,10,200,0.0068465,4000,6107136,1
quick_sort,1000,ascendente,D1,b,11,200,0.0069055,4000,6107136,1
quick_sort,1000,ascendente,D1,b,12,200,0.006821,4000,6107136,1
quick_sort,1000,ascendente,D1,b,13,200,0.0068335,4000,6107136,1
quick_sort,1000,ascendente,D1,b,14,200,0.006957,4000,6107136,1
quick_sort,1000,ascendente,D1,b,15,200,0.006949,4000,6107136,1
patience_sort,1000,ascendente,D1,b,1,200,0.0084575,8336,6107136,1
patience_sort,1000,ascendente,D1,b,2,200,0.008283,8336,6107136,1
patience_sort,1000,ascendente,D1,b,3,200,0.0082645,8336,6107136,1
patience_sort,1000,ascendente,D1,b,4,200,0.008314,8336,6107136,1
patience_sort,1000,ascendente,D1,b,5,200,0.0083335,8336,6107136,1
patience_sort,1000,ascendente,D1,b,6,200,0.0082695,8336,6107136,1
patience_sort,1000,ascendente,D1,b,7,200,0.0083135,8336,6107136,1
patience_sort,1000,ascendente,D1,b,8,200,0.0082995,8336,6107136,1
patience_sort,1000,ascendente,D1,b,9,200,0.008253,8336,6107136,1
patience_sort,1000,ascendente,D1,b,10,200,0.008291,8336,6107136,1
patience_sort,1000,ascendente,D1,b,11,200,0.0082975,8336,6107136,1
patience_sort,1000,ascendente,D1,b,12,200,0.0083225,8336,6107136,1
patience_sort,1000,ascendente,D1,b,13,200,0.008256,8336,6107136,1
patience_sort,1000,ascendente,D1,b,14,200,0.0082795,8336,6107136,1
patience_sort,1000,ascendente,D1,b,15,200,0.008273,8336,6107136,1
std_sort,1000,ascendente,D1,c,1,200,0.0020795,4000,6107136,1
std_sort,1000,ascendente,D1,c,2,200,0.002068,4000,6107136,1
std_sort,1000,ascendente,D1,c,3,200,0.002086,4000,6107136,1
std_sort,1000,ascendente,D1,c,4,200,0.002058,4000,6107136,1
std_sort,1000,ascendente,D1,c,5,200,0.0020785,4000,6107136,1
std_sort,1000,ascendente,D1,c,6,200,0.002065,4000,6107136,1
std_sort,1000,ascendente,D1,c,7,200,0.002066,4000,6107136,1
std_sort,1000,ascendente,D1,c,8,200,0.002095,4000,6107136,1
std_sort,1000,ascendente,D1,c,9,200,0.002059,4000,6107136,1
std_sort,1000,ascendente,D1,c,10,200,0.0020635,4000,6107136,1
std_sort,1000,ascendente,D1,c,11,200,0.0020615,4000,6107136,1
std_sort,1000,ascendente,D1,c,12,200,0.0021195,4000,6107136,1
std_sort,1000,ascendente,D1,c,13,200,0.0020675,4000,6107136,1
std_sort,1000,ascendente,D1,c,14,200,0.0021435,4000,6107136,1
std_sort,1000,ascendente,D1,c,15,200,0.0020655,4000,6107136,1
merge_sort,1000,ascendente,D1,c,1,200,0.007654,8000,6107136,1
merge_sort,1000,ascendente,D1,c,2,200,0.007603,8000,6107136,1
merge_sort,1000,ascendente,D1,c,3,200,0.0077395,8000,6107136,1
merge_sort,1000,ascendente,D1,c,4,200,0.0076255,8000,6107136,1
merge_sort,1000,ascendente,D1,c,5,200,0.00761,8000,6107136,1
merge_sort,1000,ascendente,D1,c,6,200,0.0076325,8000,6107136,1
merge_sort,1000,ascendente,D1,c,7,200,0.007659,8000,6107136,1
merge_sort,1000,ascendente,D1,c,8,200,0.0076205,8000,6107136,1
merge_sort,1000,ascendente,D1,c,9,200,0.0076805,8000,6107136,1
merge_sort,1000,ascendente,D1,c,10,200,0.007602,8000,6107136,1
merge_sort,1000,ascendente,D1,c,11,200,0.007636,8000,6107136,1
merge_sort,1000,ascendente,D1,c,12,200,0.007584,8000,6107136,1
merge_sort,1000,ascendente,D1,c,13,200,0.0076135,8000,6107136,1
merge_sort,1000,ascendente,D1,c,14,200,0.007609,8000,6107136,1
merge_sort,1000,ascendente,D1,c,15,200,0.007583,8000,6107136,1
quick_sort,1000,ascendente,D1,c,1,200,0.006718,4000,6107136,1
quick_sort,1000,ascendente,D1,c,2,200,0.006691,4000,6107136,1
quick_sort,1000,ascendente,D1,c,3,200,0.0067675,4000,6107136,1
quick_sort,1000,ascendente,D1,c,4,200,0.0066615,4000,6107136,1
quick_sort,1000,ascendente,D1,c,5,200,0.006727,4000,6107136,1
quick_sort,1000,ascendente,D1,c,6,200,0.006636,4000,6107136,1
quick_sort,1000,ascendente,D1,c,7,200,0.007215,4000,6107136,1
quick_sort,1000,ascendente,D1,c,8,200,0.0066085,4000,6107136,1
quick_sort,1000,ascendente,D1,c,9,200,0.0068205,4000,6107136,1
quick_sort,1000,ascendente,D1,c,10,200,0.0066455,4000,6107136,1
quick_sort,1000,ascendente,D1,c,11,200,0.0066055,4000,6107136,1
quick_sort,1000,ascendente,D1,c,12,200,0.0066785,4000,6107136,1
quick_sort,1000,ascendente,D1,c,13,200,0.0066775,4000,6107136,1
quick_sort,1000,ascendente,D1,c,14,200,0.0066115,4000,6107136,1
quick_sort,1000,ascendente,D1,c,15,200,0.0067745,4000,6107136,1
patience_sort,1000,ascendente,D1,c,1,200,0.0083435,8336,6107136,1
patience_sort,1000,ascendente,D1,c,2,200,0.008332,8336,6107136,1
patience_sort,1000,ascendente,D1,c,3,200,0.008421,8336,6107136,1
patience_sort,1000,ascendente,D1,c,4,200,0.008249,8336,6107136,1
patience_sort,1000,ascendente,D1,c,5,200,0.0082985,8336,6107136,1
patience_sort,1000,ascendente,D1,c,6,200,0.0082955,8336,6107136,1
patience_sort,1000,ascendente,D1,c,7,200,0.0082445,8336,6107136,1
patience_sort,1000,ascendente,D1,c,8,200,0.0082575,8336,6107136,1
patience_sort,1000,ascendente,D1,c,9,200,0.008236,8336,6107136,1
patience_sort,1000,ascendente,D1,c,10,200,0.0083005,8336,6107136,1
patience_sort,1000,ascendente,D1,c,11,200,0.00829,8336,6107136,1
patience_sort,1000,ascendente,D1,c,12,200,0.008337,8336,6107136,1
patience_sort,1000,ascendente,D1,c,13,200,0.008268,8336,6107136,1
patience_sort,1000,ascendente,D1,c,14,200,0.0082625,8336,6107136,1
patience_sort,1000,ascendente,D1,c,15,200,0.0082505,8336,6107136,1
std_sort,1000,ascendente,D7,a,1,200,0.0027355,4000,6107136,1
std_sort,1000,ascendente,D7,a,2,200,0.002944,4000,6107136,1
std_sort,1000,ascendente,D7,a,3,200,0.002782,4000,6107136,1
std_sort,1000,ascendente,D7,a,4,200,0.0027835,4000,6107136,1
std_sort,1000,ascendente,D7,a,5,200,0.0028325,4000,6107136,1
std_sort,1000,ascendente,D7,a,6,200,0.00276,4000,6107136,1
std_sort,1000,ascendente,D7,a,7,200,0.002773,4000,6107136,1
std_sort,1000,ascendente,D7,a,8,200,0.0027525,4000,6107136,1
std_sort,1000,ascendente,D7,a,9,200,0.0027785,4000,6107136,1
std_sort,1000,ascendente,D7,a,10,200,0.002766,4000,6107136,1
std_sort,1000,ascendente,D7,a,11,200,0.002804,4000,6107136,1
std_sort,1000,ascendente,D7,a,12,200,0.002785,4000,6107136,1
std_sort,1000,ascendente,D7,a,13,200,0.003596,4000,6107136,1
std_sort,1000,ascendente,D7,a,14,200,0.0027945,4000,6107136,1
std_sort,1000,ascendente,D7,a,15,200,0.002784,4000,6107136,1
merge_sort,1000,ascendente,D7,a,1,200,0.007555,8000,6107136,1
merge_sort,1000,ascendente,D7,a,2,200,0.0075985,8000,6107136,1
merge_sort,1000,ascendente,D7,a,3,200,0.007756,8000,6107136,1
merge_sort,1000,ascendente,D7,a,4,200,0.0076795,8000,6107136,1
merge_sort,1000,ascendente,D7,a,5,200,0.0076055,8000,6107136,1
merge_sort,1000,ascendente,D7,a,6,200,0.0075875,8000,6107136,1
merge_sort,1000,ascendente,D7,a,7,200,0.007624,8000,6107136,1
merge_sort,1000,ascendente,D7,a,8,200,0.0076135,8000,6107136,1
merge_sort,1000,ascendente,D7,a,9,200,0.0076,8000,6107136,1
merge_sort,1000,ascendente,D7,a,10,200,0.007589,8000,6107136,1
merge_sort,1000,ascendente,D7,a,11,200,0.007687,8000,6107136,1
merge_sort,1000,ascendente,D7,a,12,200,0.007608,8000,6107136,1
merge_sort,1000,ascendente,D7,a,13,200,0.007621,8000,6107136,1
merge_sort,1000,ascendente,D7,a,14,200,0.007614,8000,6107136,1
merge_sort,1000,ascendente,D7,a,15,200,0.0076165,8000,6107136,1
quick_sort,1000,ascendente,D7,a,1,200,0.005723,4000,6107136,1
quick_sort,1000,ascendente,D7,a,2,200,0.005762,4000,6107136,1
quick_sort,1000,ascendente,D7,a,3,200,0.005656,4000,6107136,1
quick_sort,1000,ascendente,D7,a,4,200,0.0056755,4000,6107136,1
quick_sort,1000,ascendente,D7,a,5,200,0.0056785,4000,6107136,1
quick_sort,1000,ascendente,D7,a,6,200,0.00569,4000,6107136,1
quick_sort,1000,ascendente,D7,a,7,200,0.005656,4000,6107136,1
quick_sort,1000,ascendente,D7,a,8,200,0.0057835,4000,6107136,1
quick_sort,1000,ascendente,D7,a,9,200,0.0057605,4000,6107136,1
quick_sort,1000,ascendente,D7,a,10,200,0.00569,4000,6107136,1
quick_sort,1000,ascendente,D7,a,11,200,0.005704,4000,6107136,1
quick_sort,1000,ascendente,D7,a,12,200,0.0055795,4000,6107136,1
quick_sort,1000,ascendente,D7,a,13,200,0.00566,4000,6107136,1
quick_sort,1000,ascendente,D7,a,14,200,0.005649,4000,6107136,1
quick_sort,1000,ascendente,D7,a,15,200,0.0058045,4000,6107136,1
patience_sort,1000,ascendente,D7,a,1,200,0.0224035,20096,6107136,1
patience_sort,1000,ascendente,D7,a,2,200,0.022422,20096,6107136,1
patience_sort,1000,ascendente,D7,a,3,200,0.0223965,20096,6107136,1
patience_sort,1000,ascendente,D7,a,4,200,0.022466,20096,6107136,1
patience_sort,1000,ascendente,D7,a,5,200,0.022415,20096,6107136,1
patience_sort,1000,ascendente,D7,a,6,200,0.0225945,20096,6107136,1
patience_sort,1000,ascendente,D7,a,7,200,0.0241335,20096,6107136,1
patience_sort,1000,ascendente,D7,a,8,200,0.022636,20096,6107136,1
patience_sort,1000,ascendente,D7,a,9,200,0.023046,20096,6107136,1
patience_sort,1000,ascendente,D7,a,10,200,0.0224285,20096,6107136,1
patience_sort,1000,ascendente,D7,a,11,200,0.0227645,20096,6107136,1
patience_sort,1000,ascendente,D7,a,12,200,0.0225315,20096,6107136,1
patience_sort,1000,ascendente,D7,a,13,200,0.0230195,20096,6107136,1
patience_sort,1000,ascendente,D7,a,14,200,0.0225615,20096,6107136,1
patience_sort,1000,ascendente,D7,a,15,200,0.0226285,20096,6107136,1
std_sort,1000,ascendente,D7,b,1,200,0.002764,4000,6250496,1
std_sort,1000,ascendente,D7,b,2,200,0.002683,4000,6250496,1
std_sort,1000,ascendente,D7,b,3,200,0.0028905,4000,6250496,1
std_sort,1000,ascendente,D7,b,4,200,0.002865,4000,6250496,1
std_sort,1000,ascendente,D7,b,5,200,0.0028095,4000,6250496,1
std_sort,1000,ascendente,D7,b,6,200,0.002795,4000,6250496,1
std_sort,1000,ascendente,D7,b,7,200,0.002772,4000,6250496,1
std_sort,1000,ascendente,D7,b,8,200,0.002739,4000,6250496,1
std_sort,1000,ascendente,D7,b,9,200,0.0028095,4000,6250496,1
std_sort,1000,ascendente,D7,b,10,200,0.002772,4000,6250496,1
std_sort,1000,ascendente,D7,b,11,200,0.0027855,4000,6250496,1
std_sort,1000,ascendente,D7,b,12,200,0.002773,4000,6250496,1
std_sort,1000,ascendente,D7,b,13,200,0.003812,4000,6250496,1
std_sort,1000,ascendente,D7,b,14,200,0.0027475,4000,6250496,1
std_sort,1000,ascendente,D7,b,15,200,0.0027355,4000,6250496,1
merge_sort,1000,ascendente,D7,b,1,200,0.00765,8000,6254592,1
merge_sort,1000,ascendente,D7,b,2,200,0.007544,8000,6254592,1
merge_sort,1000,ascendente,D7,b,3,200,0.0080355,8000,6254592,1
merge_sort,1000,ascendente,D7,b,4,200,0.0076705,8000,6254592,1
merge_sort,1000,ascendente,D7,b,5,200,0.0076515,8000,6254592,1
merge_sort,1000,ascendente,D7,b,6,200,0.0077425,8000,6254592,1
merge_sort,1000,ascendente,D7,b,7,200,0.0078265,8000,6254592,1
merge_sort,1000,ascendente,D7,b,8,200,0.007638,8000,6254592,1
merge_sort,1000,ascendente,D7,b,9,200,0.0076915,8000,6254592,1
merge_sort,1000,ascendente,D7,b,10,200,0.0075955,8000,6254592,1
merge_sort,1000,ascendente,D7,b,11,200,0.007758,8000,6254592,1
merge_sort,1000,ascendente,D7,b,12,200,0.0076515,8000,6254592,1
merge_sort,1000,ascendente,D7,b,13,200,0.007755,8000,6254592,1
merge_sort,1000,ascendente,D7,b,14,200,0.007693,8000,6254592,1
merge_sort,1000,ascendente,D7,b,15,200,0.0079945,8000,6254592,1
quick_sort,1000,ascendente,D7,b,1,200,0.00568,4000,6254592,1
quick_sort,1000,ascendente,D7,b,2,200,0.0057255,4000,6254592,1
quick_sort,1000,ascendente,D7,b,3,200,0.00579,4000,6254592,1
quick_sort,1000,ascendente,D7,b,4,200,0.00578,4000,6254592,1
quick_sort,1000,ascendente,D7,b,5,200,0.006012,4000,6254592,1
quick_sort,1000,ascendente,D7,b,6,200,0.005666,4000,6254592,1
quick_sort,1000,ascendente,D7,b,7,200,0.005704,4000,6254592,1
quick_sort,1000,ascendente,D7,b,8,200,0.0058155,4000,6254592,1
quick_sort,1000,ascendente,D7,b,9,200,0.005703,4000,6254592,1
quick_sort,1000,ascendente,D7,b,10,200,0.00585,4000,6254592,1
quick_sort,1000,ascendente,D7,b,11,200,0.0058665,4000,6254592,1
quick_sort,1000,ascendente,D7,b,12,200,0.005809,4000,6254592,1
quick_sort,1000,ascendente,D7,b,13,200,0.0054715,4000,6254592,1
quick_sort,1000,ascendente,D7,b,14,200,0.005951,4000,6254592,1
quick_sort,1000,ascendente,D7,b,15,200,0.0057545,4000,6254592,1
patience_sort,1000,ascendente,D7,b,1,200,0.0224905,20096,6254592,1
patience_sort,1000,ascendente,D7,b,2,200,0.0226555,20096,6254592,1
patience_sort,1000,ascendente,D7,b,3,200,0.02309,20096,6254592,1
patience_sort,1000,ascendente,D7,b,4,200,0.0222425,20096,6254592,1
patience_sort,1000,ascendente,D7,b,5,200,0.0221745,20096,6254592,1
patience_sort,1000,ascendente,D7,b,6,200,0.022288,20096,6254592,1
patience_sort,1000,ascendente,D7,b,7,200,0.0223195,20096,6254592,1
patience_sort,1000,ascendente,D7,b,8,200,0.0221805,20096,6254592,1
patience_sort,1000,ascendente,D7,b,9,200,0.022175,20096,6254592,1
patience_sort,1000,ascendente,D7,b,10,200,0.0222325,20096,6254592,1
patience_sort,1000,ascendente,D7,b,11,200,0.022242,20096,6254592,1
patience_sort,1000,ascendente,D7,b,12,200,0.0222335,20096,6254592,1
patience_sort,1000,ascendente,D7,b,13,200,0.022179,20096,6254592,1
patience_sort,1000,ascendente,D7,b,14,200,0.0221325,20096,6254592,1
patience_sort,1000,ascendente,D7,b,15,200,0.022175,20096,6254592,1
std_sort,1000,ascendente,D7,c,1,200,0.0028145,4000,6356992,1
std_sort,1000,ascendente,D7,c,2,200,0.0027065,4000,6356992,1
std_sort,1000,ascendente,D7,c,3,200,0.002728,4000,6356992,1
std_sort,1000,ascendente,D7,c,4,200,0.002683,4000,6356992,1
std_sort,1000,ascendente,D7,c,5,200,0.002738,4000,6356992,1
std_sort,1000,ascendente,D7,c,6,200,0.002732,4000,6356992,1
std_sort,1000,ascendente,D7,c,7,200,0.0028225,4000,6356992,1
std_sort,1000,ascendente,D7,c,8,200,0.0027925,4000,6356992,1
std_sort,1000,ascendente,D7,c,9,200,0.002795,4000,6356992,1
std_sort,1000,ascendente,D7,c,10,200,0.002773,4000,6356992,1
std_sort,1000,ascendente,D7,c,11,200,0.0027785,4000,6356992,1
std_sort,1000,ascendente,D7,c,12,200,0.002791,4000,6356992,1
std_sort,1000,ascendente,D7,c,13,200,0.0027625,4000,6356992,1
std_sort,1000,ascendente,D7,c,14,200,0.00278,4000,6356992,1
std_sort,1000,ascendente,D7,c,15,200,0.002741,4000,6356992,1
merge_sort,1000,ascendente,D7,c,1,200,0.007681,8000,6361088,1
merge_sort,1000,ascendente,D7,c,2,200,0.007575,8000,6361088,1
merge_sort,1000,ascendente,D7,c,3,200,0.0076045,8000,6361088,1
merge_sort,1000,ascendente,D7,c,4,200,0.0075675,8000,6361088,1
merge_sort,1000,ascendente,D7,c,5,200,0.007608,8000,6361088,1
merge_sort,1000,ascendente,D7,c,6,200,0.007583,8000,6361088,1
merge_sort,1000,ascendente,D7,c,7,200,0.0075735,8000,6361088,1
merge_sort,1000,ascendente,D7,c,8,200,0.007726,8000,6361088,1
merge_sort,1000,ascendente,D7,c,9,200,0.0077495,8000,6361088,1
merge_sort,1000,ascendente,D7,c,10,200,0.007582,8000,6361088,1
merge_sort,1000,ascendente,D7,c,11,200,0.0075905,8000,6361088,1
merge_sort,1000,ascendente,D7,c,12,200,0.0076425,8000,6361088,1
merge_sort,1000,ascendente,D7,c,13,200,0.007733,8000,6361088,1
merge_sort,1000,ascendente,D7,c,14,200,0.0076085,8000,6361088,1
merge_sort,1000,ascendente,D7,c,15,200,0.007594,8000,6361088,1
quick_sort,1000,ascendente,D7,c,1,200,0.0058135,4000,6361088,1
quick_sort,1000,ascendente,D7,c,2,200,0.005702,4000,6361088,1
quick_sort,1000,ascendente,D7,c,3,200,0.0056115,4000,6361088,1
quick_sort,1000,ascendente,D7,c,4,200,0.005781,4000,6361088,1
quick_sort,1000,ascendente,D7,c,5,200,0.005679,4000,6361088,1
quick_sort,1000,ascendente,D7,c,6,200,0.005806,4000,6361088,1
quick_sort,1000,ascendente,D7,c,7,200,0.0057045,4000,6361088,1
quick_sort,1000,ascendente,D7,c,8,200,0.0057875,4000,6361088,1
quick_sort,1000,ascendente,D7,c,9,200,0.005734,4000,6361088,1
quick_sort,1000,ascendente,D7,c,10,200,0.0056715,4000,6361088,1
quick_sort,1000,ascendente,D7,c,11,200,0.005743,4000,6361088,1
quick_sort,1000,ascendente,D7,c,12,200,0.0057025,4000,6361088,1
quick_sort,1000,ascendente,D7,c,13,200,0.0056845,4000,6361088,1
quick_sort,1000,ascendente,D7,c,14,200,0.005722,4000,6361088,1
quick_sort,1000,ascendente,D7,c,15,200,0.005683,4000,6361088,1
patience_sort,1000,ascendente,D7,c,1,200,0.022609,20096,6361088,1
patience_sort,1000,ascendente,D7,c,2,200,0.0222165,20096,6361088,1
patience_sort,1000,ascendente,D7,c,3,200,0.0221795,20096,6361088,1
patience_sort,1000,ascendente,D7,c,4,200,0.022333,20096,6361088,1
patience_sort,1000,ascendente,D7,c,5,200,0.0221845,20096,6361088,1
patience_sort,1000,ascendente,D7,c,6,200,0.022166,20096,6361088,1
patience_sort,1000,ascendente,D7,c,7,200,0.022247,20096,6361088,1
patience_sort,1000,ascendente,D7,c,8,200,0.022241,20096,6361088,1
patience_sort,1000,ascendente,D7,c,9,200,0.0220595,20096,6361088,1
patience_sort,1000,ascendente,D7,c,10,200,0.0220905,20096,6361088,1
patience_sort,1000,ascendente,D7,c,11,200,0.02221,20096,6361088,1
patience_sort,1000,ascendente,D7,c,12,200,0.0228575,20096,6361088,1
patience_sort,1000,ascendente,D7,c,13,200,0.022175,20096,6361088,1
patience_sort,1000,ascendente,D7,c,14,200,0.0224225,20096,6361088,1
patience_sort,1000,ascendente,D7,c,15,200,0.022196,20096,6361088,1
std_sort,1000,descendente,D1,a,1,200,0.0020825,4000,6361088,1
std_sort,1000,descendente,D1,a,2,200,0.0020595,4000,6361088,1
std_sort,1000,descendente,D1,a,3,200,0.002063,4000,6361088,1
std_sort,1000,descendente,D1,a,4,200,0.0020595,4000,6361088,1
std_sort,1000,descendente,D1,a,5,200,0.0020915,4000,6361088,1
std_sort,1000,descendente,D1,a,6,200,0.0020565,4000,6361088,1
std_sort,1000,descendente,D1,a,7,200,0.002075,4000,6361088,1
std_sort,1000,descendente,D1,a,8,200,0.0020585,4000,6361088,1
std_sort,1000,descendente,D1,a,9,200,0.002072,4000,6361088,1
std_sort,1000,descendente,D1,a,10,200,0.002116,4000,6361088,1
std_sort,1000,descendente,D1,a,11,200,0.0020515,4000,6361088,1
std_sort,1000,descendente,D1,a,12,200,0.0020495,4000,6361088,1
std_sort,1000,descendente,D1,a,13,200,0.002061,4000,6361088,1
std_sort,1000,descendente,D1,a,14,200,0.0020585,4000,6361088,1
std_sort,1000,descendente,D1,a,15,200,0.00205,4000,6361088,1
merge_sort,1000,descendente,D1,a,1,200,0.007794,8000,6361088,1
merge_sort,1000,descendente,D1,a,2,200,0.007605,8000,6361088,1
merge_sort,1000,descendente,D1,a,3,200,0.007608,8000,6361088,1
merge_sort,1000,descendente,D1,a,4,200,0.0076115,8000,6361088,1
merge_sort,1000,descendente,D1,a,5,200,0.0075875,8000,6361088,1
merge_sort,1000,descendente,D1,a,6,200,0.0076755,8000,6361088,1
merge_sort,1000,descendente,D1,a,7,200,0.0075645,8000,6361088,1
merge_sort,1000,descendente,D1,a,8,200,0.0075895,8000,6361088,1
merge_sort,1000,descendente,D1,a,9,200,0.007587,8000,6361088,1
merge_sort,1000,descendente,D1,a,10,200,0.0075775,8000,6361088,1
merge_sort,1000,descendente,D1,a,11,200,0.0076845,8000,6361088,1
merge_sort,1000,descendente,D1,a,12,200,0.007591,8000,6361088,1
merge_sort,1000,descendente,D1,a,13,200,0.007607,8000,6361088,1
merge_sort,1000,descendente,D1,a,14,200,0.007544,8000,6361088,1
merge_sort,1000,descendente,D1,a,15,200,0.0076,8000,6361088,1
quick_sort,1000,descendente,D1,a,1,200,0.006415,4000,6361088,1
quick_sort,1000,descendente,D1,a,2,200,0.0063555,4000,6361088,1
quick_sort,1000,descendente,D1,a,3,200,0.0063385,4000,6361088,1
quick_sort,1000,descendente,D1,a,4,200,0.0063375,4000,6361088,1
quick_sort,1000,descendente,D1,a,5,200,0.0063745,4000,6361088,1
quick_sort,1000,descendente,D1,a,6,200,0.0065015,4000,6361088,1
quick_sort,1000,descendente,D1,a,7,200,0.0065305,4000,6361088,1
quick_sort,1000,descendente,D1,a,8,200,0.0063215,4000,6361088,1
quick_sort,1000,descendente,D1,a,9,200,0.006427,4000,6361088,1
quick_sort,1000,descendente,D1,a,10,200,0.0064685,4000,6361088,1
quick_sort,1000,descendente,D1,a,11,200,0.006355,4000,6361088,1
quick_sort,1000,descendente,D1,a,12,200,0.006384,4000,6361088,1
quick_sort,1000,descendente,D1,a,13,200,0.006404,4000,6361088,1
quick_sort,1000,descendente,D1,a,14,200,0.0063565,4000,6361088,1
quick_sort,1000,descendente,D1,a,15,200,0.0063655,4000,6361088,1
patience_sort,1000,descendente,D1,a,1,200,0.005528,8264,6361088,1
patience_sort,1000,descendente,D1,a,2,200,0.00546,8264,6361088,1
patience_sort,1000,descendente,D1,a,3,200,0.005599,8264,6361088,1
patience_sort,1000,descendente,D1,a,4,200,0.0055115,8264,6361088,1
patience_sort,1000,descendente,D1,a,5,200,0.0054605,8264,6361088,1
patience_sort,1000,descendente,D1,a,6,200,0.005544,8264,6361088,1
patience_sort,1000,descendente,D1,a,7,200,0.005434,8264,6361088,1
patience_sort,1000,descendente,D1,a,8,200,0.0054395,8264,6361088,1
patience_sort,1000,descendente,D1,a,9,200,0.0054975,8264,6361088,1
patience_sort,1000,descendente,D1,a,10,200,0.00545,8264,6361088,1
patience_sort,1000,descendente,D1,a,11,200,0.0054585,8264,6361088,1
patience_sort,1000,descendente,D1,a,12,200,0.005456,8264,6361088,1
