algorithm,n,type,domain,sample,rep,batch,time_ms,peak_heap_bytes,peak_rss_bytes,cutoff,correct
naive,64,diagonal,D0,c,7,20,0.096645,32768,5345280,64,1
naive,64,diagonal,D0,c,8,20,0.09622,32768,5345280,64,1
naive,64,diagonal,D0,c,9,20,0.09955,32768,5345280,64,1
naive,64,diagonal,D0,c,10,20,0.09606,32768,5345280,64,1
naive,64,diagonal,D0,c,11,20,0.09543,32768,5345280,64,1
naive,64,diagonal,D0,c,12,20,0.09985,32768,5345280,64,1
naive,64,diagonal,D0,c,13,20,0.09611,32768,5345280,64,1
naive,64,diagonal,D0,c,14,20,0.096285,32768,5345280,64,1
naive,64,diagonal,D0,c,15,20,0.100335,32768,5345280,64,1
strassen,64,diagonal,D0,c,1,20,0.09571,32768,5345280,64,1
strassen,64,diagonal,D0,c,2,20,0.09532,32768,5345280,64,1
strassen,64,diagonal,D0,c,3,20,0.100985,32768,5345280,64,1
strassen,64,diagonal,D0,c,4,20,0.09608,32768,5345280,64,1
strassen,64,diagonal,D0,c,5,20,0.095945,32768,5345280,64,1
strassen,64,diagonal,D0,c,6,20,0.097185,32768,5345280,64,1
strassen,64,diagonal,D0,c,7,20,0.09767,32768,5345280,64,1
strassen,64,diagonal,D0,c,8,20,0.10274,32768,5345280,64,1
strassen,64,diagonal,D0,c,9,20,0.09684,32768,5345280,64,1
strassen,64,diagonal,D0,c,10,20,0.096885,32768,5345280,64,1
strassen,64,diagonal,D0,c,11,20,0.096135,32768,5345280,64,1
strassen,64,diagonal,D0,c,12,20,0.09719,32768,5345280,64,1
strassen,64,diagonal,D0,c,13,20,0.09611,32768,5345280,64,1
strassen,64,diagonal,D0,c,14,20,0.094835,32768,5345280,64,1
strassen,64,diagonal,D0,c,15,20,0.094925,32768,5345280,64,1
naive,64,diagonal,D10,a,1,20,0.09707,32768,5345280,64,1
naive,64,diagonal,D10,a,2,20,0.097125,32768,5345280,64,1
naive,64,diagonal,D10,a,3,20,0.098195,32768,5345280,64,1
naive,64,diagonal,D10,a,4,20,0.097705,32768,5345280,64,1
naive,64,diagonal,D10,a,5,20,0.09704,32768,5345280,64,1
naive,64,diagonal,D10,a,6,20,0.1003,32768,5345280,64,1
naive,64,diagonal,D10,a,7,20,0.09537,32768,5345280,64,1
naive,64,diagonal,D10,a,8,20,0.094815,32768,5345280,64,1
naive,64,diagonal,D10,a,9,20,0.09638,32768,5345280,64,1
naive,64,diagonal,D10,a,10,20,0.096315,32768,5345280,64,1
naive,64,diagonal,D10,a,11,20,0.094765,32768,5345280,64,1
naive,64,diagonal,D10,a,12,20,0.0962,32768,5345280,64,1
naive,64,diagonal,D10,a,13,20,0.10177,32768,5345280,64,1
naive,64,diagonal,D10,a,14,20,0.09554,32768,5345280,64,1
naive,64,diagonal,D10,a,15,20,0.094785,32768,5345280,64,1
strassen,64,diagonal,D10,a,1,20,0.09764,32768,5345280,64,1
strassen,64,diagonal,D10,a,2,20,0.096345,32768,5345280,64,1
strassen,64,diagonal,D10,a,3,20,0.09663,32768,5345280,64,1
strassen,64,diagonal,D10,a,4,20,0.10037,32768,5345280,64,1
strassen,64,diagonal,D10,a,5,20,0.095555,32768,5345280,64,1
strassen,64,diagonal,D10,a,6,20,0.095125,32768,5345280,64,1
strassen,64,diagonal,D10,a,7,20,0.0998,32768,5345280,64,1
strassen,64,diagonal,D10,a,8,20,0.09501,32768,5345280,64,1
strassen,64,diagonal,D10,a,9,20,0.09507,32768,5345280,64,1
strassen,64,diagonal,D10,a,10,20,0.11039,32768,5345280,64,1
strassen,64,diagonal,D10,a,11,20,0.094615,32768,5345280,64,1
strassen,64,diagonal,D10,a,12,20,0.09632,32768,5345280,64,1
strassen,64,diagonal,D10,a,13,20,0.09933,32768,5345280,64,1
strassen,64,diagonal,D10,a,14,20,0.09466,32768,5345280,64,1
strassen,64,diagonal,D10,a,15,20,0.094815,32768,5345280,64,1
naive,64,diagonal,D10,b,1,20,0.11295,32768,5345280,64,1
naive,64,diagonal,D10,b,2,20,0.09684,32768,5345280,64,1
naive,64,diagonal,D10,b,3,20,0.09653,32768,5345280,64,1
naive,64,diagonal,D10,b,4,20,0.099435,32768,5345280,64,1
naive,64,diagonal,D10,b,5,20,0.096335,32768,5345280,64,1
naive,64,diagonal,D10,b,6,20,0.097265,32768,5345280,64,1
naive,64,diagonal,D10,b,7,20,0.09975,32768,5345280,64,1
naive,64,diagonal,D10,b,8,20,0.09528,32768,5345280,64,1
naive,64,diagonal,D10,b,9,20,0.09511,32768,5345280,64,1
naive,64,diagonal,D10,b,10,20,0.1266,32768,5345280,64,1
naive,64,diagonal,D10,b,11,20,0.10519,32768,5345280,64,1
naive,64,diagonal,D10,b,12,20,0.0939,32768,5345280,64,1
naive,64,diagonal,D10,b,13,20,0.096265,32768,5345280,64,1
naive,64,diagonal,D10,b,14,20,0.09636,32768,5345280,64,1
naive,64,diagonal,D10,b,15,20,0.094535,32768,5345280,64,1
strassen,64,diagonal,D10,b,1,20,0.09422,32768,5345280,64,1
strassen,64,diagonal,D10,b,2,20,0.09402,32768,5345280,64,1
strassen,64,diagonal,D10,b,3,20,0.095315,32768,5345280,64,1
strassen,64,diagonal,D10,b,4,20,0.117835,32768,5345280,64,1
strassen,64,diagonal,D10,b,5,20,0.094565,32768,5345280,64,1
strassen,64,diagonal,D10,b,6,20,0.095165,32768,5345280,64,1
strassen,64,diagonal,D10,b,7,20,0.117845,32768,5345280,64,1
strassen,64,diagonal,D10,b,8,20,0.093895,32768,5345280,64,1
strassen,64,diagonal,D10,b,9,20,0.093515,32768,5345280,64,1
strassen,64,diagonal,D10,b,10,20,0.097115,32768,5345280,64,1
strassen,64,diagonal,D10,b,11,20,0.09182,32768,5345280,64,1
strassen,64,diagonal,D10,b,12,20,0.09483,32768,5345280,64,1
strassen,64,diagonal,D10,b,13,20,0.0934,32768,5345280,64,1
strassen,64,diagonal,D10,b,14,20,0.09505,32768,5345280,64,1
strassen,64,diagonal,D10,b,15,20,0.09247,32768,5345280,64,1
naive,64,diagonal,D10,c,1,20,0.09921,32768,5345280,64,1
naive,64,diagonal,D10,c,2,20,0.096035,32768,5345280,64,1
naive,64,diagonal,D10,c,3,20,0.096135,32768,5345280,64,1
naive,64,diagonal,D10,c,4,20,0.09782,32768,5345280,64,1
naive,64,diagonal,D10,c,5,20,0.096045,32768,5345280,64,1
naive,64,diagonal,D10,c,6,20,0.097185,32768,5345280,64,1
naive,64,diagonal,D10,c,7,20,0.095925,32768,5345280,64,1
naive,64,diagonal,D10,c,8,20,0.09561,32768,5345280,64,1
naive,64,diagonal,D10,c,9,20,0.09629,32768,5345280,64,1
naive,64,diagonal,D10,c,10,20,0.09836,32768,5345280,64,1
naive,64,diagonal,D10,c,11,20,0.09685,32768,5345280,64,1
naive,64,diagonal,D10,c,12,20,0.095785,32768,5345280,64,1
naive,64,diagonal,D10,c,13,20,0.095305,32768,5345280,64,1
naive,64,diagonal,D10,c,14,20,0.096625,32768,5345280,64,1
naive,64,diagonal,D10,c,15,20,0.09601,32768,5345280,64,1
strassen,64,diagonal,D10,c,1,20,0.09714,32768,5345280,64,1
strassen,64,diagonal,D10,c,2,20,0.096495,32768,5345280,64,1
strassen,64,diagonal,D10,c,3,20,0.095925,32768,5345280,64,1
strassen,64,diagonal,D10,c,4,20,0.097625,32768,5345280,64,1
strassen,64,diagonal,D10,c,5,20,0.09607,32768,5345280,64,1
strassen,64,diagonal,D10,c,6,20,0.096515,32768,5345280,64,1
strassen,64,diagonal,D10,c,7,20,0.096405,32768,5345280,64,1
strassen,64,diagonal,D10,c,8,20,0.09625,32768,5345280,64,1
strassen,64,diagonal,D10,c,9,20,0.095795,32768,5345280,64,1
strassen,64,diagonal,D10,c,10,20,0.094115,32768,5345280,64,1
strassen,64,diagonal,D10,c,11,20,0.096845,32768,5345280,64,1
strassen,64,diagonal,D10,c,12,20,0.096465,32768,5345280,64,1
strassen,64,diagonal,D10,c,13,20,0.09734,32768,5345280,64,1
strassen,64,diagonal,D10,c,14,20,0.09992,32768,5345280,64,1
strassen,64,diagonal,D10,c,15,20,0.095,32768,5345280,64,1
naive,64,dispersa,D0,a,1,20,0.095765,32768,5345280,64,1
naive,64,dispersa,D0,a,2,20,0.095805,32768,5345280,64,1
naive,64,dispersa,D0,a,3,20,0.09529,32768,5345280,64,1
naive,64,dispersa,D0,a,4,20,0.09542,32768,5345280,64,1
naive,64,dispersa,D0,a,5,20,0.10462,32768,5345280,64,1
naive,64,dispersa,D0,a,6,20,0.09735,32768,5345280,64,1
naive,64,dispersa,D0,a,7,20,0.09549,32768,5345280,64,1
naive,64,dispersa,D0,a,8,20,0.095115,32768,5345280,64,1
naive,64,dispersa,D0,a,9,20,0.095865,32768,5345280,64,1
naive,64,dispersa,D0,a,10,20,0.095675,32768,5345280,64,1
naive,64,dispersa,D0,a,11,20,0.094695,32768,5345280,64,1
naive,64,dispersa,D0,a,12,20,0.09639,32768,5345280,64,1
naive,64,dispersa,D0,a,13,20,0.09545,32768,5345280,64,1
naive,64,dispersa,D0,a,14,20,0.09758,32768,5345280,64,1
naive,64,dispersa,D0,a,15,20,0.09528,32768,5345280,64,1
strassen,64,dispersa,D0,a,1,20,0.09554,32768,5345280,64,1
strassen,64,dispersa,D0,a,2,20,0.09776,32768,5345280,64,1
strassen,64,dispersa,D0,a,3,20,0.095975,32768,5345280,64,1
strassen,64,dispersa,D0,a,4,20,0.096235,32768,5345280,64,1
strassen,64,dispersa,D0,a,5,20,0.099875,32768,5345280,64,1
strassen,64,dispersa,D0,a,6,20,0.098055,32768,5345280,64,1
strassen,64,dispersa,D0,a,7,20,0.096285,32768,5345280,64,1
strassen,64,dispersa,D0,a,8,20,0.095735,32768,5345280,64,1
strassen,64,dispersa,D0,a,9,20,0.095845,32768,5345280,64,1
strassen,64,dispersa,D0,a,10,20,0.095645,32768,5345280,64,1
strassen,64,dispersa,D0,a,11,20,0.09619,32768,5345280,64,1
strassen,64,dispersa,D0,a,12,20,0.094845,32768,5345280,64,1
strassen,64,dispersa,D0,a,13,20,0.095975,32768,5345280,64,1
strassen,64,dispersa,D0,a,14,20,0.095315,32768,5345280,64,1
strassen,64,dispersa,D0,a,15,20,0.09563,32768,5345280,64,1
naive,64,dispersa,D0,b,1,20,0.095455,32768,5345280,64,1
naive,64,dispersa,D0,b,2,20,0.104645,32768,5345280,64,1
naive,64,dispersa,D0,b,3,20,0.09552,32768,5345280,64,1
naive,64,dispersa,D0,b,4,20,0.095905,32768,5345280,64,1
naive,64,dispersa,D0,b,5,20,0.102885,32768,5345280,64,1
naive,64,dispersa,D0,b,6,20,0.096325,32768,5345280,64,1
naive,64,dispersa,D0,b,7,20,0.096855,32768,5345280,64,1
naive,64,dispersa,D0,b,8,20,0.09583,32768,5345280,64,1
naive,64,dispersa,D0,b,9,20,0.09582,32768,5345280,64,1
naive,64,dispersa,D0,b,10,20,0.09543,32768,5345280,64,1
naive,64,dispersa,D0,b,11,20,0.09798,32768,5345280,64,1
naive,64,dispersa,D0,b,12,20,0.100235,32768,5345280,64,1
naive,64,dispersa,D0,b,13,20,0.095635,32768,5345280,64,1
naive,64,dispersa,D0,b,14,20,0.09579,32768,5345280,64,1
naive,64,dispersa,D0,b,15,20,0.101065,32768,5345280,64,1
strassen,64,dispersa,D0,b,1,20,0.09538,32768,5345280,64,1
strassen,64,dispersa,D0,b,2,20,0.100245,32768,5345280,64,1
strassen,64,dispersa,D0,b,3,20,0.09418,32768,5345280,64,1
strassen,64,dispersa,D0,b,4,20,0.09584,32768,5345280,64,1
strassen,64,dispersa,D0,b,5,20,0.096265,32768,5345280,64,1
strassen,64,dispersa,D0,b,6,20,0.09579,32768,5345280,64,1
strassen,64,dispersa,D0,b,7,20,0.094675,32768,5345280,64,1
strassen,64,dispersa,D0,b,8,20,0.09422,32768,5345280,64,1
strassen,64,dispersa,D0,b,9,20,0.09665,32768,5345280,64,1
strassen,64,dispersa,D0,b,10,20,0.095315,32768,5345280,64,1
strassen,64,dispersa,D0,b,11,20,0.095915,32768,5345280,64,1
strassen,64,dispersa,D0,b,12,20,0.094615,32768,5345280,64,1
strassen,64,dispersa,D0,b,13,20,0.09528,32768,5345280,64,1
strassen,64,dispersa,D0,b,14,20,0.096085,32768,5345280,64,1
strassen,64,dispersa,D0,b,15,20,0.095815,32768,5345280,64,1
naive,64,dispersa,D0,c,1,20,0.096225,32768,5345280,64,1
naive,64,dispersa,D0,c,2,20,0.09661,32768,5345280,64,1
naive,64,dispersa,D0,c,3,20,0.099435,32768,5345280,64,1
naive,64,dispersa,D0,c,4,20,0.095155,32768,5345280,64,1
naive,64,dispersa,D0,c,5,20,0.09621,32768,5345280,64,1
naive,64,dispersa,D0,c,6,20,0.099985,32768,5345280,64,1
naive,64,dispersa,D0,c,7,20,0.09673,32768,5345280,64,1
naive,64,dispersa,D0,c,8,20,0.09609,32768,5345280,64,1
naive,64,dispersa,D0,c,9,20,0.10022,32768,5345280,64,1
naive,64,dispersa,D0,c,10,20,0.09628,32768,5345280,64,1
naive,64,dispersa,D0,c,11,20,0.09597,32768,5345280,64,1
naive,64,dispersa,D0,c,12,20,0.09829,32768,5345280,64,1
naive,64,dispersa,D0,c,13,20,0.09574,32768,5345280,64,1
naive,64,dispersa,D0,c,14,20,0.09561,32768,5345280,64,1
naive,64,dispersa,D0,c,15,20,0.098925,32768,5345280,64,1
strassen,64,dispersa,D0,c,1,20,0.094735,32768,5345280,64,1
strassen,64,dispersa,D0,c,2,20,0.096425,32768,5345280,64,1
strassen,64,dispersa,D0,c,3,20,0.09503,32768,5345280,64,1
strassen,64,dispersa,D0,c,4,20,0.09636,32768,5345280,64,1
strassen,64,dispersa,D0,c,5,20,0.09563,32768,5345280,64,1
strassen,64,dispersa,D0,c,6,20,0.099,32768,5345280,64,1
strassen,64,dispersa,D0,c,7,20,0.09618,32768,5345280,64,1
strassen,64,dispersa,D0,c,8,20,0.095755,32768,5345280,64,1
strassen,64,dispersa,D0,c,9,20,0.096475,32768,5345280,64,1
strassen,64,dispersa,D0,c,10,20,0.097515,32768,5345280,64,1
strassen,64,dispersa,D0,c,11,20,0.095225,32768,5345280,64,1
strassen,64,dispersa,D0,c,12,20,0.0962,32768,5345280,64,1
strassen,64,dispersa,D0,c,13,20,0.098555,32768,5345280,64,1
strassen,64,dispersa,D0,c,14,20,0.09531,32768,5345280,64,1
strassen,64,dispersa,D0,c,15,20,0.09596,32768,5345280,64,1
naive,64,dispersa,D10,a,1,20,0.09941,32768,5345280,64,1
naive,64,dispersa,D10,a,2,20,0.101795,32768,5345280,64,1
naive,64,dispersa,D10,a,3,20,0.098935,32768,5345280,64,1
naive,64,dispersa,D10,a,4,20,0.095375,32768,5345280,64,1
naive,64,dispersa,D10,a,5,20,0.09529,32768,5345280,64,1
naive,64,dispersa,D10,a,6,20,0.095235,32768,5345280,64,1
naive,64,dispersa,D10,a,7,20,0.09698,32768,5345280,64,1
naive,64,dispersa,D10,a,8,20,0.09535,32768,5345280,64,1
naive,64,dispersa,D10,a,9,20,0.0963,32768,5345280,64,1
naive,64,dispersa,D10,a,10,20,0.095945,32768,5345280,64,1
naive,64,dispersa,D10,a,11,20,0.095595,32768,5345280,64,1
naive,64,dispersa,D10,a,12,20,0.097775,32768,5345280,64,1
naive,64,dispersa,D10,a,13,20,0.09564,32768,5345280,64,1
naive,64,dispersa,D10,a,14,20,0.094875,32768,5345280,64,1
naive,64,dispersa,D10,a,15,20,0.0966,32768,5345280,64,1
strassen,64,dispersa,D10,a,1,20,0.094335,32768,5345280,64,1
strassen,64,dispersa,D10,a,2,20,0.09518,32768,5345280,64,1
strassen,64,dispersa,D10,a,3,20,0.09638,32768,5345280,64,1
strassen,64,dispersa,D10,a,4,20,0.096205,32768,5345280,64,1
strassen,64,dispersa,D10,a,5,20,0.093205,32768,5345280,64,1
strassen,64,dispersa,D10,a,6,20,0.09513,32768,5345280,64,1
strassen,64,dispersa,D10,a,7,20,0.09365,32768,5345280,64,1
strassen,64,dispersa,D10,a,8,20,0.09453,32768,5345280,64,1
strassen,64,dispersa,D10,a,9,20,0.095995,32768,5345280,64,1
strassen,64,dispersa,D10,a,10,20,0.0952,32768,5345280,64,1
strassen,64,dispersa,D10,a,11,20,0.09635,32768,5345280,64,1
strassen,64,dispersa,D10,a,12,20,0.095385,32768,5345280,64,1
strassen,64,dispersa,D10,a,13,20,0.095625,32768,5345280,64,1
strassen,64,dispersa,D10,a,14,20,0.095995,32768,5345280,64,1
strassen,64,dispersa,D10,a,15,20,0.096275,32768,5345280,64,1
naive,64,dispersa,D10,b,1,20,0.098335,32768,5345280,64,1
naive,64,dispersa,D10,b,2,20,0.094885,32768,5345280,64,1
naive,64,dispersa,D10,b,3,20,0.0955,32768,5345280,64,1
naive,64,dispersa,D10,b,4,20,0.098895,32768,5345280,64,1
naive,64,dispersa,D10,b,5,20,0.095445,32768,5345280,64,1
naive,64,dispersa,D10,b,6,20,0.095995,32768,5345280,64,1
naive,64,dispersa,D10,b,7,20,0.09914,32768,5345280,64,1
naive,64,dispersa,D10,b,8,20,0.09642,32768,5345280,64,1
naive,64,dispersa,D10,b,9,20,0.09583,32768,5345280,64,1
naive,64,dispersa,D10,b,10,20,0.09895,32768,5345280,64,1
naive,64,dispersa,D10,b,11,20,0.09532,32768,5345280,64,1
naive,64,dispersa,D10,b,12,20,0.095285,32768,5345280,64,1
naive,64,dispersa,D10,b,13,20,0.09784,32768,5345280,64,1
naive,64,dispersa,D10,b,14,20,0.095165,32768,5345280,64,1
naive,64,dispersa,D10,b,15,20,0.09511,32768,5345280,64,1
strassen,64,dispersa,D10,b,1,20,0.097635,32768,5345280,64,1
strassen,64,dispersa,D10,b,2,20,0.09579,32768,5345280,64,1
strassen,64,dispersa,D10,b,3,20,0.095615,32768,5345280,64,1
strassen,64,dispersa,D10,b,4,20,0.098065,32768,5345280,64,1
strassen,64,dispersa,D10,b,5,20,0.095345,32768,5345280,64,1
strassen,64,dispersa,D10,b,6,20,0.096475,32768,5345280,64,1
strassen,64,dispersa,D10,b,7,20,0.092725,32768,5345280,64,1
strassen,64,dispersa,D10,b,8,20,0.09706,32768,5345280,64,1
strassen,64,dispersa,D10,b,9,20,0.09617,32768,5345280,64,1
strassen,64,dispersa,D10,b,10,20,0.095425,32768,5345280,64,1
strassen,64,dispersa,D10,b,11,20,0.09665,32768,5345280,64,1
strassen,64,dispersa,D10,b,12,20,0.095555,32768,5345280,64,1
strassen,64,dispersa,D10,b,13,20,0.09548,32768,5345280,64,1
strassen,64,dispersa,D10,b,14,20,0.098555,32768,5345280,64,1
strassen,64,dispersa,D10,b,15,20,0.094005,32768,5345280,64,1
naive,64,dispersa,D10,c,1,20,0.096845,32768,5345280,64,1
naive,64,dispersa,D10,c,2,20,0.10001,32768,5345280,64,1
naive,64,dispersa,D10,c,3,20,0.09427,32768,5345280,64,1
naive,64,dispersa,D10,c,4,20,0.09453,32768,5345280,64,1
naive,64,dispersa,D10,c,5,20,0.099725,32768,5345280,64,1
naive,64,dispersa,D10,c,6,20,0.099045,32768,5345280,64,1
naive,64,dispersa,D10,c,7,20,0.09537,32768,5345280,64,1
naive,64,dispersa,D10,c,8,20,0.099195,32768,5345280,64,1
naive,64,dispersa,D10,c,9,20,0.09491,32768,5345280,64,1
naive,64,dispersa,D10,c,10,20,0.09551,32768,5345280,64,1
naive,64,dispersa,D10,c,11,20,0.095635,32768,5345280,64,1
naive,64,dispersa,D10,c,12,20,0.09566,32768,5345280,64,1
naive,64,dispersa,D10,c,13,20,0.095245,32768,5345280,64,1
naive,64,dispersa,D10,c,14,20,0.09826,32768,5345280,64,1
naive,64,dispersa,D10,c,15,20,0.0951,32768,5345280,64,1
strassen,64,dispersa,D10,c,1,20,0.09532,32768,5345280,64,1
strassen,64,dispersa,D10,c,2,20,0.09838,32768,5345280,64,1
strassen,64,dispersa,D10,c,3,20,0.09569,32768,5345280,64,1
strassen,64,dispersa,D10,c,4,20,0.095585,32768,5345280,64,1
strassen,64,dispersa,D10,c,5,20,0.095975,32768,5345280,64,1
strassen,64,dispersa,D10,c,6,20,0.095265,32768,5345280,64,1
strassen,64,dispersa,D10,c,7,20,0.09598,32768,5345280,64,1
strassen,64,dispersa,D10,c,8,20,0.098,32768,5345280,64,1
strassen,64,dispersa,D10,c,9,20,0.096835,32768,5345280,64,1
strassen,64,dispersa,D10,c,10,20,0.096035,32768,5345280,64,1
strassen,64,dispersa,D10,c,11,20,0.095075,32768,5345280,64,1
strassen,64,dispersa,D10,c,12,20,0.097075,32768,5345280,64,1
strassen,64,dispersa,D10,c,13,20,0.09621,32768,5345280,64,1
strassen,64,dispersa,D10,c,14,20,0.09491,32768,5345280,64,1
strassen,64,dispersa,D10,c,15,20,0.097965,32768,5345280,64,1
naive,256,densa,D0,a,1,3,16.7634,524288,7372800,64,1
naive,256,densa,D0,a,2,3,16.7364,524288,7372800,64,1
naive,256,densa,D0,a,3,3,16.6249,524288,7372800,64,1
naive,256,densa,D0,a,4,3,16.5069,524288,7372800,64,1
naive,256,densa,D0,a,5,3,16.6239,524288,7372800,64,1
naive,256,densa,D0,a,6,3,16.5937,524288,7372800,64,1
naive,256,densa,D0,a,7,3,16.5005,524288,7372800,64,1
strassen,256,densa,D0,a,1,3,6.37657,1998848,8953856,64,1
strassen,256,densa,D0,a,2,3,6.54007,1998848,8953856,64,1
strassen,256,densa,D0,a,3,3,6.51813,1998848,8953856,64,1
strassen,256,densa,D0,a,4,3,6.4129,1998848,8953856,64,1
strassen,256,densa,D0,a,5,3,6.49933,1998848,8953856,64,1
strassen,256,densa,D0,a,6,3,6.55753,1998848,8953856,64,1
strassen,256,densa,D0,a,7,3,6.49623,1998848,8953856,64,1
naive,256,densa,D0,b,1,3,16.8647,524288,9474048,64,1
naive,256,densa,D0,b,2,3,16.8899,524288,9474048,64,1
naive,256,densa,D0,b,3,3,17.0579,524288,9474048,64,1
naive,256,densa,D0,b,4,3,16.8301,524288,9474048,64,1
naive,256,densa,D0,b,5,3,16.8145,524288,9474048,64,1
naive,256,densa,D0,b,6,3,16.3151,524288,9474048,64,1
naive,256,densa,D0,b,7,3,16.4866,524288,9474048,64,1
strassen,256,densa,D0,b,1,3,6.58407,1998848,9474048,64,1
strassen,256,densa,D0,b,2,3,6.46353,1998848,9474048,64,1
strassen,256,densa,D0,b,3,3,6.64957,1998848,9474048,64,1
strassen,256,densa,D0,b,4,3,6.55587,1998848,9474048,64,1
strassen,256,densa,D0,b,5,3,6.7482,1998848,9474048,64,1
strassen,256,densa,D0,b,6,3,6.58343,1998848,9474048,64,1
strassen,256,densa,D0,b,7,3,6.6512,1998848,9474048,64,1
naive,256,densa,D0,c,1,3,16.8599,524288,9474048,64,1
naive,256,densa,D0,c,2,3,16.8359,524288,9474048,64,1
naive,256,densa,D0,c,3,3,16.6355,524288,9474048,64,1
naive,256,densa,D0,c,4,3,16.7267,524288,9474048,64,1
naive,256,densa,D0,c,5,3,16.766,524288,9474048,64,1
naive,256,densa,D0,c,6,3,16.6804,524288,9474048,64,1
naive,256,densa,D0,c,7,3,16.7408,524288,9474048,64,1
strassen,256,densa,D0,c,1,3,6.5512,1998848,9474048,64,1
strassen,256,densa,D0,c,2,3,6.7622,1998848,9474048,64,1
strassen,256,densa,D0,c,3,3,6.7809,1998848,9474048,64,1
strassen,256,densa,D0,c,4,3,6.5092,1998848,9474048,64,1
strassen,256,densa,D0,c,5,3,6.6331,1998848,9474048,64,1
strassen,256,densa,D0,c,6,3,6.54647,1998848,9474048,64,1
strassen,256,densa,D0,c,7,3,6.5956,1998848,9474048,64,1
naive,256,densa,D10,a,1,3,16.6582,524288,9474048,64,1
naive,256,densa,D10,a,2,3,16.7689,524288,9474048,64,1
naive,256,densa,D10,a,3,3,16.8204,524288,9474048,64,1
naive,256,densa,D10,a,4,3,16.7271,524288,9474048,64,1
naive,256,densa,D10,a,5,3,16.8253,524288,9474048,64,1
naive,256,densa,D10,a,6,3,16.9065,524288,9474048,64,1
naive,256,densa,D10,a,7,3,16.8708,524288,9474048,64,1
strassen,256,densa,D10,a,1,3,6.51587,1998848,9474048,64,1
strassen,256,densa,D10,a,2,3,6.6315,1998848,9474048,64,1
strassen,256,densa,D10,a,3,3,6.7066,1998848,9474048,64,1
strassen,256,densa,D10,a,4,3,6.76353,1998848,9474048,64,1
strassen,256,densa,D10,a,5,3,6.68387,1998848,9474048,64,1
strassen,256,densa,D10,a,6,3,6.5867,1998848,9474048,64,1
strassen,256,densa,D10,a,7,3,6.50493,1998848,9474048,64,1
naive,256,densa,D10,b,1,3,16.8965,524288,9474048,64,1
naive,256,densa,D10,b,2,3,16.9214,524288,9474048,64,1
naive,256,densa,D10,b,3,3,16.911,524288,9474048,64,1
naive,256,densa,D10,b,4,3,16.9309,524288,9474048,64,1
naive,256,densa,D10,b,5,3,17.2866,524288,9474048,64,1
naive,256,densa,D10,b,6,3,16.5574,524288,9474048,64,1
naive,256,densa,D10,b,7,3,16.4505,524288,9474048,64,1
strassen,256,densa,D10,b,1,3,6.6931,1998848,9474048,64,1
strassen,256,densa,D10,b,2,3,6.73143,1998848,9474048,64,1
strassen,256,densa,D10,b,3,3,6.52487,1998848,9474048,64,1
strassen,256,densa,D10,b,4,3,6.66337,1998848,9474048,64,1
strassen,256,densa,D10,b,5,3,6.70307,1998848,9474048,64,1
strassen,256,densa,D10,b,6,3,6.76573,1998848,9474048,64,1
strassen,256,densa,D10,b,7,3,6.64977,1998848,9474048,64,1
naive,256,densa,D10,c,1,3,16.7488,524288,9474048,64,1
naive,256,densa,D10,c,2,3,16.8653,524288,9474048,64,1
naive,256,densa,D10,c,3,3,16.8712,524288,9474048,64,1
naive,256,densa,D10,c,4,3,17.1088,524288,9474048,64,1
naive,256,densa,D10,c,5,3,17.1419,524288,9474048,64,1
naive,256,densa,D10,c,6,3,17.1089,524288,9474048,64,1
naive,256,densa,D10,c,7,3,17.0669,524288,9474048,64,1
strassen,256,densa,D10,c,1,3,6.58067,1998848,9474048,64,1
strassen,256,densa,D10,c,2,3,6.60673,1998848,9474048,64,1
strassen,256,densa,D10,c,3,3,6.40033,1998848,9474048,64,1
strassen,256,densa,D10,c,4,3,6.6172,1998848,9474048,64,1
strassen,256,densa,D10,c,5,3,6.50533,1998848,9474048,64,1
strassen,256,densa,D10,c,6,3,6.4824,1998848,9474048,64,1
strassen,256,densa,D10,c,7,3,6.54637,1998848,9474048,64,1
naive,256,diagonal,D0,a,1,3,16.3176,524288,9474048,64,1
naive,256,diagonal,D0,a,2,3,15.9932,524288,9474048,64,1
naive,256,diagonal,D0,a,3,3,16.5779,524288,9474048,64,1
naive,256,diagonal,D0,a,4,3,16.5903,524288,9474048,64,1
naive,256,diagonal,D0,a,5,3,16.4135,524288,9474048,64,1
naive,256,diagonal,D0,a,6,3,16.4488,524288,9474048,64,1
naive,256,diagonal,D0,a,7,3,16.414,524288,9474048,64,1
strassen,256,diagonal,D0,a,1,3,6.5594,1998848,9474048,64,1
strassen,256,diagonal,D0,a,2,3,6.55307,1998848,9474048,64,1
strassen,256,diagonal,D0,a,3,3,6.5583,1998848,9474048,64,1
strassen,256,diagonal,D0,a,4,3,6.59563,1998848,9474048,64,1
strassen,256,diagonal,D0,a,5,3,6.52953,1998848,9474048,64,1
strassen,256,diagonal,D0,a,6,3,6.57397,1998848,9474048,64,1
strassen,256,diagonal,D0,a,7,3,6.56363,1998848,9474048,64,1
naive,256,diagonal,D0,b,1,3,16.8341,524288,9474048,64,1
naive,256,diagonal,D0,b,2,3,16.7968,524288,9474048,64,1
naive,256,diagonal,D0,b,3,3,16.8601,524288,9474048,64,1
naive,256,diagonal,D0,b,4,3,16.8896,524288,9474048,64,1
