algorithm,n,type,domain,sample,rep,batch,time_ms,peak_heap_bytes,peak_rss_bytes,cutoff,correct
strassen,64,diagonal,D10,a,14,20,0.0736,124928,5361664,16,1
strassen,64,diagonal,D10,a,15,20,0.07197,124928,5361664,16,1
naive,64,diagonal,D10,b,1,20,0.09038,32768,5361664,16,1
naive,64,diagonal,D10,b,2,20,0.09252,32768,5361664,16,1
naive,64,diagonal,D10,b,3,20,0.090065,32768,5361664,16,1
naive,64,diagonal,D10,b,4,20,0.094295,32768,5361664,16,1
naive,64,diagonal,D10,b,5,20,0.09428,32768,5361664,16,1
naive,64,diagonal,D10,b,6,20,0.09432,32768,5361664,16,1
naive,64,diagonal,D10,b,7,20,0.094375,32768,5361664,16,1
naive,64,diagonal,D10,b,8,20,0.094255,32768,5361664,16,1
naive,64,diagonal,D10,b,9,20,0.09425,32768,5361664,16,1
naive,64,diagonal,D10,b,10,20,0.09299,32768,5361664,16,1
naive,64,diagonal,D10,b,11,20,0.094225,32768,5361664,16,1
naive,64,diagonal,D10,b,12,20,0.0943,32768,5361664,16,1
naive,64,diagonal,D10,b,13,20,0.09438,32768,5361664,16,1
naive,64,diagonal,D10,b,14,20,0.094665,32768,5361664,16,1
naive,64,diagonal,D10,b,15,20,0.091735,32768,5361664,16,1
strassen,64,diagonal,D10,b,1,20,0.07238,124928,5361664,16,1
strassen,64,diagonal,D10,b,2,20,0.07379,124928,5361664,16,1
strassen,64,diagonal,D10,b,3,20,0.07377,124928,5361664,16,1
strassen,64,diagonal,D10,b,4,20,0.07203,124928,5361664,16,1
strassen,64,diagonal,D10,b,5,20,0.071965,124928,5361664,16,1
strassen,64,diagonal,D10,b,6,20,0.071985,124928,5361664,16,1
strassen,64,diagonal,D10,b,7,20,0.0746,124928,5361664,16,1
strassen,64,diagonal,D10,b,8,20,0.07393,124928,5361664,16,1
strassen,64,diagonal,D10,b,9,20,0.072025,124928,5361664,16,1
strassen,64,diagonal,D10,b,10,20,0.072065,124928,5361664,16,1
strassen,64,diagonal,D10,b,11,20,0.07191,124928,5361664,16,1
strassen,64,diagonal,D10,b,12,20,0.071995,124928,5361664,16,1
strassen,64,diagonal,D10,b,13,20,0.0738,124928,5361664,16,1
strassen,64,diagonal,D10,b,14,20,0.07394,124928,5361664,16,1
strassen,64,diagonal,D10,b,15,20,0.07187,124928,5361664,16,1
naive,64,diagonal,D10,c,1,20,0.094695,32768,5361664,16,1
naive,64,diagonal,D10,c,2,20,0.094285,32768,5361664,16,1
naive,64,diagonal,D10,c,3,20,0.09431,32768,5361664,16,1
naive,64,diagonal,D10,c,4,20,0.0942,32768,5361664,16,1
naive,64,diagonal,D10,c,5,20,0.094425,32768,5361664,16,1
naive,64,diagonal,D10,c,6,20,0.09424,32768,5361664,16,1
naive,64,diagonal,D10,c,7,20,0.094245,32768,5361664,16,1
naive,64,diagonal,D10,c,8,20,0.09431,32768,5361664,16,1
naive,64,diagonal,D10,c,9,20,0.11517,32768,5361664,16,1
naive,64,diagonal,D10,c,10,20,0.094355,32768,5361664,16,1
naive,64,diagonal,D10,c,11,20,0.09434,32768,5361664,16,1
naive,64,diagonal,D10,c,12,20,0.094305,32768,5361664,16,1
naive,64,diagonal,D10,c,13,20,0.09191,32768,5361664,16,1
naive,64,diagonal,D10,c,14,20,0.094505,32768,5361664,16,1
naive,64,diagonal,D10,c,15,20,0.094275,32768,5361664,16,1
strassen,64,diagonal,D10,c,1,20,0.072425,124928,5361664,16,1
strassen,64,diagonal,D10,c,2,20,0.07417,124928,5361664,16,1
strassen,64,diagonal,D10,c,3,20,0.07379,124928,5361664,16,1
strassen,64,diagonal,D10,c,4,20,0.072035,124928,5361664,16,1
strassen,64,diagonal,D10,c,5,20,0.07199,124928,5361664,16,1
strassen,64,diagonal,D10,c,6,20,0.07188,124928,5361664,16,1
strassen,64,diagonal,D10,c,7,20,0.07269,124928,5361664,16,1
strassen,64,diagonal,D10,c,8,20,0.07385,124928,5361664,16,1
strassen,64,diagonal,D10,c,9,20,0.07236,124928,5361664,16,1
strassen,64,diagonal,D10,c,10,20,0.072005,124928,5361664,16,1
strassen,64,diagonal,D10,c,11,20,0.07188,124928,5361664,16,1
strassen,64,diagonal,D10,c,12,20,0.071975,124928,5361664,16,1
strassen,64,diagonal,D10,c,13,20,0.073805,124928,5361664,16,1
strassen,64,diagonal,D10,c,14,20,0.07375,124928,5361664,16,1
strassen,64,diagonal,D10,c,15,20,0.07202,124928,5361664,16,1
naive,64,dispersa,D0,a,1,20,0.09449,32768,5361664,16,1
naive,64,dispersa,D0,a,2,20,0.09428,32768,5361664,16,1
naive,64,dispersa,D0,a,3,20,0.094305,32768,5361664,16,1
naive,64,dispersa,D0,a,4,20,0.092225,32768,5361664,16,1
naive,64,dispersa,D0,a,5,20,0.094295,32768,5361664,16,1
naive,64,dispersa,D0,a,6,20,0.094135,32768,5361664,16,1
naive,64,dispersa,D0,a,7,20,0.09425,32768,5361664,16,1
naive,64,dispersa,D0,a,8,20,0.094195,32768,5361664,16,1
naive,64,dispersa,D0,a,9,20,0.09424,32768,5361664,16,1
naive,64,dispersa,D0,a,10,20,0.094485,32768,5361664,16,1
naive,64,dispersa,D0,a,11,20,0.094335,32768,5361664,16,1
naive,64,dispersa,D0,a,12,20,0.09456,32768,5361664,16,1
naive,64,dispersa,D0,a,13,20,0.09414,32768,5361664,16,1
naive,64,dispersa,D0,a,14,20,0.094315,32768,5361664,16,1
naive,64,dispersa,D0,a,15,20,0.094295,32768,5361664,16,1
strassen,64,dispersa,D0,a,1,20,0.072315,124928,5361664,16,1
strassen,64,dispersa,D0,a,2,20,0.073675,124928,5361664,16,1
strassen,64,dispersa,D0,a,3,20,0.07344,124928,5361664,16,1
strassen,64,dispersa,D0,a,4,20,0.072,124928,5361664,16,1
strassen,64,dispersa,D0,a,5,20,0.072025,124928,5361664,16,1
strassen,64,dispersa,D0,a,6,20,0.072425,124928,5361664,16,1
strassen,64,dispersa,D0,a,7,20,0.071885,124928,5361664,16,1
strassen,64,dispersa,D0,a,8,20,0.07349,124928,5361664,16,1
strassen,64,dispersa,D0,a,9,20,0.07351,124928,5361664,16,1
strassen,64,dispersa,D0,a,10,20,0.072005,124928,5361664,16,1
strassen,64,dispersa,D0,a,11,20,0.0719,124928,5361664,16,1
strassen,64,dispersa,D0,a,12,20,0.07195,124928,5361664,16,1
strassen,64,dispersa,D0,a,13,20,0.07353,124928,5361664,16,1
strassen,64,dispersa,D0,a,14,20,0.07362,124928,5361664,16,1
strassen,64,dispersa,D0,a,15,20,0.071955,124928,5361664,16,1
naive,64,dispersa,D0,b,1,20,0.09499,32768,5361664,16,1
naive,64,dispersa,D0,b,2,20,0.094325,32768,5361664,16,1
naive,64,dispersa,D0,b,3,20,0.09426,32768,5361664,16,1
naive,64,dispersa,D0,b,4,20,0.09431,32768,5361664,16,1
naive,64,dispersa,D0,b,5,20,0.09434,32768,5361664,16,1
naive,64,dispersa,D0,b,6,20,0.094355,32768,5361664,16,1
naive,64,dispersa,D0,b,7,20,0.09431,32768,5361664,16,1
naive,64,dispersa,D0,b,8,20,0.09445,32768,5361664,16,1
naive,64,dispersa,D0,b,9,20,0.08997,32768,5361664,16,1
naive,64,dispersa,D0,b,10,20,0.094305,32768,5361664,16,1
naive,64,dispersa,D0,b,11,20,0.094255,32768,5361664,16,1
naive,64,dispersa,D0,b,12,20,0.094255,32768,5361664,16,1
naive,64,dispersa,D0,b,13,20,0.094275,32768,5361664,16,1
naive,64,dispersa,D0,b,14,20,0.09422,32768,5361664,16,1
naive,64,dispersa,D0,b,15,20,0.0943,32768,5361664,16,1
strassen,64,dispersa,D0,b,1,20,0.07236,124928,5361664,16,1
strassen,64,dispersa,D0,b,2,20,0.077615,124928,5361664,16,1
strassen,64,dispersa,D0,b,3,20,0.073795,124928,5361664,16,1
strassen,64,dispersa,D0,b,4,20,0.072115,124928,5361664,16,1
strassen,64,dispersa,D0,b,5,20,0.07203,124928,5361664,16,1
strassen,64,dispersa,D0,b,6,20,0.071995,124928,5361664,16,1
strassen,64,dispersa,D0,b,7,20,0.071895,124928,5361664,16,1
strassen,64,dispersa,D0,b,8,20,0.073865,124928,5361664,16,1
strassen,64,dispersa,D0,b,9,20,0.07372,124928,5361664,16,1
strassen,64,dispersa,D0,b,10,20,0.07217,124928,5361664,16,1
strassen,64,dispersa,D0,b,11,20,0.07192,124928,5361664,16,1
strassen,64,dispersa,D0,b,12,20,0.073285,124928,5361664,16,1
strassen,64,dispersa,D0,b,13,20,0.074245,124928,5361664,16,1
strassen,64,dispersa,D0,b,14,20,0.073645,124928,5361664,16,1
strassen,64,dispersa,D0,b,15,20,0.0725,124928,5361664,16,1
naive,64,dispersa,D0,c,1,20,0.09454,32768,5361664,16,1
naive,64,dispersa,D0,c,2,20,0.09436,32768,5361664,16,1
naive,64,dispersa,D0,c,3,20,0.09411,32768,5361664,16,1
naive,64,dispersa,D0,c,4,20,0.09429,32768,5361664,16,1
naive,64,dispersa,D0,c,5,20,0.09426,32768,5361664,16,1
naive,64,dispersa,D0,c,6,20,0.09141,32768,5361664,16,1
naive,64,dispersa,D0,c,7,20,0.094355,32768,5361664,16,1
naive,64,dispersa,D0,c,8,20,0.0942,32768,5361664,16,1
naive,64,dispersa,D0,c,9,20,0.094095,32768,5361664,16,1
naive,64,dispersa,D0,c,10,20,0.094175,32768,5361664,16,1
naive,64,dispersa,D0,c,11,20,0.094205,32768,5361664,16,1
naive,64,dispersa,D0,c,12,20,0.094295,32768,5361664,16,1
naive,64,dispersa,D0,c,13,20,0.094405,32768,5361664,16,1
naive,64,dispersa,D0,c,14,20,0.09416,32768,5361664,16,1
naive,64,dispersa,D0,c,15,20,0.094295,32768,5361664,16,1
strassen,64,dispersa,D0,c,1,20,0.072265,124928,5361664,16,1
strassen,64,dispersa,D0,c,2,20,0.074145,124928,5361664,16,1
strassen,64,dispersa,D0,c,3,20,0.0737,124928,5361664,16,1
strassen,64,dispersa,D0,c,4,20,0.07198,124928,5361664,16,1
strassen,64,dispersa,D0,c,5,20,0.071865,124928,5361664,16,1
strassen,64,dispersa,D0,c,6,20,0.072,124928,5361664,16,1
strassen,64,dispersa,D0,c,7,20,0.071955,124928,5361664,16,1
strassen,64,dispersa,D0,c,8,20,0.07414,124928,5361664,16,1
strassen,64,dispersa,D0,c,9,20,0.073745,124928,5361664,16,1
strassen,64,dispersa,D0,c,10,20,0.07201,124928,5361664,16,1
strassen,64,dispersa,D0,c,11,20,0.071895,124928,5361664,16,1
strassen,64,dispersa,D0,c,12,20,0.07201,124928,5361664,16,1
strassen,64,dispersa,D0,c,13,20,0.07204,124928,5361664,16,1
strassen,64,dispersa,D0,c,14,20,0.07372,124928,5361664,16,1
strassen,64,dispersa,D0,c,15,20,0.07364,124928,5361664,16,1
naive,64,dispersa,D10,a,1,20,0.094705,32768,5361664,16,1
naive,64,dispersa,D10,a,2,20,0.092495,32768,5361664,16,1
naive,64,dispersa,D10,a,3,20,0.093255,32768,5361664,16,1
naive,64,dispersa,D10,a,4,20,0.09418,32768,5361664,16,1
naive,64,dispersa,D10,a,5,20,0.0942,32768,5361664,16,1
naive,64,dispersa,D10,a,6,20,0.09416,32768,5361664,16,1
naive,64,dispersa,D10,a,7,20,0.09422,32768,5361664,16,1
naive,64,dispersa,D10,a,8,20,0.094175,32768,5361664,16,1
naive,64,dispersa,D10,a,9,20,0.09425,32768,5361664,16,1
naive,64,dispersa,D10,a,10,20,0.09426,32768,5361664,16,1
naive,64,dispersa,D10,a,11,20,0.092795,32768,5361664,16,1
naive,64,dispersa,D10,a,12,20,0.09429,32768,5361664,16,1
naive,64,dispersa,D10,a,13,20,0.09492,32768,5361664,16,1
naive,64,dispersa,D10,a,14,20,0.09434,32768,5361664,16,1
naive,64,dispersa,D10,a,15,20,0.09443,32768,5361664,16,1
strassen,64,dispersa,D10,a,1,20,0.072435,124928,5361664,16,1
strassen,64,dispersa,D10,a,2,20,0.07405,124928,5361664,16,1
strassen,64,dispersa,D10,a,3,20,0.073735,124928,5361664,16,1
strassen,64,dispersa,D10,a,4,20,0.071965,124928,5361664,16,1
strassen,64,dispersa,D10,a,5,20,0.07237,124928,5361664,16,1
strassen,64,dispersa,D10,a,6,20,0.072015,124928,5361664,16,1
strassen,64,dispersa,D10,a,7,20,0.071995,124928,5361664,16,1
strassen,64,dispersa,D10,a,8,20,0.0741,124928,5361664,16,1
strassen,64,dispersa,D10,a,9,20,0.073585,124928,5361664,16,1
strassen,64,dispersa,D10,a,10,20,0.07198,124928,5361664,16,1
strassen,64,dispersa,D10,a,11,20,0.071955,124928,5361664,16,1
strassen,64,dispersa,D10,a,12,20,0.07198,124928,5361664,16,1
strassen,64,dispersa,D10,a,13,20,0.07188,124928,5361664,16,1
strassen,64,dispersa,D10,a,14,20,0.073885,124928,5361664,16,1
strassen,64,dispersa,D10,a,15,20,0.074265,124928,5361664,16,1
naive,64,dispersa,D10,b,1,20,0.094695,32768,5361664,16,1
naive,64,dispersa,D10,b,2,20,0.09464,32768,5361664,16,1
naive,64,dispersa,D10,b,3,20,0.09367,32768,5361664,16,1
naive,64,dispersa,D10,b,4,20,0.09433,32768,5361664,16,1
naive,64,dispersa,D10,b,5,20,0.09434,32768,5361664,16,1
naive,64,dispersa,D10,b,6,20,0.09432,32768,5361664,16,1
naive,64,dispersa,D10,b,7,20,0.09423,32768,5361664,16,1
naive,64,dispersa,D10,b,8,20,0.094575,32768,5361664,16,1
naive,64,dispersa,D10,b,9,20,0.094325,32768,5361664,16,1
naive,64,dispersa,D10,b,10,20,0.094265,32768,5361664,16,1
naive,64,dispersa,D10,b,11,20,0.09443,32768,5361664,16,1
naive,64,dispersa,D10,b,12,20,0.094185,32768,5361664,16,1
naive,64,dispersa,D10,b,13,20,0.09429,32768,5361664,16,1
naive,64,dispersa,D10,b,14,20,0.09429,32768,5361664,16,1
naive,64,dispersa,D10,b,15,20,0.094385,32768,5361664,16,1
strassen,64,dispersa,D10,b,1,20,0.07241,124928,5361664,16,1
strassen,64,dispersa,D10,b,2,20,0.072815,124928,5361664,16,1
strassen,64,dispersa,D10,b,3,20,0.073735,124928,5361664,16,1
strassen,64,dispersa,D10,b,4,20,0.07199,124928,5361664,16,1
strassen,64,dispersa,D10,b,5,20,0.07197,124928,5361664,16,1
strassen,64,dispersa,D10,b,6,20,0.07196,124928,5361664,16,1
strassen,64,dispersa,D10,b,7,20,0.07189,124928,5361664,16,1
strassen,64,dispersa,D10,b,8,20,0.07198,124928,5361664,16,1
strassen,64,dispersa,D10,b,9,20,0.07374,124928,5361664,16,1
strassen,64,dispersa,D10,b,10,20,0.071915,124928,5361664,16,1
strassen,64,dispersa,D10,b,11,20,0.073415,124928,5361664,16,1
strassen,64,dispersa,D10,b,12,20,0.071955,124928,5361664,16,1
strassen,64,dispersa,D10,b,13,20,0.07196,124928,5361664,16,1
strassen,64,dispersa,D10,b,14,20,0.073885,124928,5361664,16,1
strassen,64,dispersa,D10,b,15,20,0.073725,124928,5361664,16,1
naive,64,dispersa,D10,c,1,20,0.092755,32768,5361664,16,1
naive,64,dispersa,D10,c,2,20,0.09442,32768,5361664,16,1
naive,64,dispersa,D10,c,3,20,0.094285,32768,5361664,16,1
naive,64,dispersa,D10,c,4,20,0.094335,32768,5361664,16,1
naive,64,dispersa,D10,c,5,20,0.091635,32768,5361664,16,1
naive,64,dispersa,D10,c,6,20,0.094325,32768,5361664,16,1
naive,64,dispersa,D10,c,7,20,0.09434,32768,5361664,16,1
naive,64,dispersa,D10,c,8,20,0.094275,32768,5361664,16,1
naive,64,dispersa,D10,c,9,20,0.094245,32768,5361664,16,1
naive,64,dispersa,D10,c,10,20,0.094255,32768,5361664,16,1
naive,64,dispersa,D10,c,11,20,0.09423,32768,5361664,16,1
naive,64,dispersa,D10,c,12,20,0.094365,32768,5361664,16,1
naive,64,dispersa,D10,c,13,20,0.09424,32768,5361664,16,1
naive,64,dispersa,D10,c,14,20,0.09425,32768,5361664,16,1
naive,64,dispersa,D10,c,15,20,0.094675,32768,5361664,16,1
strassen,64,dispersa,D10,c,1,20,0.072445,124928,5361664,16,1
strassen,64,dispersa,D10,c,2,20,0.072205,124928,5361664,16,1
strassen,64,dispersa,D10,c,3,20,0.07409,124928,5361664,16,1
strassen,64,dispersa,D10,c,4,20,0.07361,124928,5361664,16,1
strassen,64,dispersa,D10,c,5,20,0.071975,124928,5361664,16,1
strassen,64,dispersa,D10,c,6,20,0.07198,124928,5361664,16,1
strassen,64,dispersa,D10,c,7,20,0.072815,124928,5361664,16,1
strassen,64,dispersa,D10,c,8,20,0.073645,124928,5361664,16,1
strassen,64,dispersa,D10,c,9,20,0.073655,124928,5361664,16,1
strassen,64,dispersa,D10,c,10,20,0.072005,124928,5361664,16,1
strassen,64,dispersa,D10,c,11,20,0.07197,124928,5361664,16,1
strassen,64,dispersa,D10,c,12,20,0.071855,124928,5361664,16,1
strassen,64,dispersa,D10,c,13,20,0.07319,124928,5361664,16,1
strassen,64,dispersa,D10,c,14,20,0.07375,124928,5361664,16,1
strassen,64,dispersa,D10,c,15,20,0.07371,124928,5361664,16,1
naive,256,densa,D0,a,1,3,16.768,524288,7340032,16,1
naive,256,densa,D0,a,2,3,16.7911,524288,7340032,16,1
naive,256,densa,D0,a,3,3,16.8149,524288,7340032,16,1
naive,256,densa,D0,a,4,3,16.794,524288,7340032,16,1
naive,256,densa,D0,a,5,3,16.7932,524288,7340032,16,1
naive,256,densa,D0,a,6,3,16.7751,524288,7340032,16,1
naive,256,densa,D0,a,7,3,16.796,524288,7340032,16,1
strassen,256,densa,D0,a,1,3,4.002,2091008,9056256,16,1
strassen,256,densa,D0,a,2,3,4.00203,2091008,9056256,16,1
strassen,256,densa,D0,a,3,3,4.0135,2091008,9056256,16,1
strassen,256,densa,D0,a,4,3,4.02717,2091008,9056256,16,1
strassen,256,densa,D0,a,5,3,4.04187,2091008,9056256,16,1
strassen,256,densa,D0,a,6,3,4.11207,2091008,9056256,16,1
strassen,256,densa,D0,a,7,3,4.01527,2091008,9056256,16,1
naive,256,densa,D0,b,1,3,16.7269,524288,9306112,16,1
naive,256,densa,D0,b,2,3,17.0234,524288,9306112,16,1
naive,256,densa,D0,b,3,3,17.0175,524288,9306112,16,1
naive,256,densa,D0,b,4,3,17.0374,524288,9306112,16,1
naive,256,densa,D0,b,5,3,17.0231,524288,9306112,16,1
naive,256,densa,D0,b,6,3,17.0171,524288,9306112,16,1
naive,256,densa,D0,b,7,3,16.963,524288,9306112,16,1
strassen,256,densa,D0,b,1,3,4.29433,2091008,9306112,16,1
strassen,256,densa,D0,b,2,3,4.1192,2091008,9306112,16,1
strassen,256,densa,D0,b,3,3,4.04997,2091008,9306112,16,1
strassen,256,densa,D0,b,4,3,4.06203,2091008,9306112,16,1
strassen,256,densa,D0,b,5,3,4.05683,2091008,9306112,16,1
strassen,256,densa,D0,b,6,3,4.0806,2091008,9306112,16,1
strassen,256,densa,D0,b,7,3,4.12727,2091008,9306112,16,1
naive,256,densa,D0,c,1,3,16.9499,524288,9306112,16,1
naive,256,densa,D0,c,2,3,16.9566,524288,9306112,16,1
naive,256,densa,D0,c,3,3,16.9084,524288,9306112,16,1
naive,256,densa,D0,c,4,3,16.6377,524288,9306112,16,1
naive,256,densa,D0,c,5,3,16.7995,524288,9306112,16,1
naive,256,densa,D0,c,6,3,16.9813,524288,9306112,16,1
naive,256,densa,D0,c,7,3,17.1192,524288,9306112,16,1
strassen,256,densa,D0,c,1,3,4.05257,2091008,9306112,16,1
strassen,256,densa,D0,c,2,3,4.0226,2091008,9306112,16,1
strassen,256,densa,D0,c,3,3,4.05387,2091008,9306112,16,1
strassen,256,densa,D0,c,4,3,4.06813,2091008,9306112,16,1
strassen,256,densa,D0,c,5,3,3.97373,2091008,9306112,16,1
strassen,256,densa,D0,c,6,3,3.9913,2091008,9306112,16,1
strassen,256,densa,D0,c,7,3,4.02193,2091008,9306112,16,1
naive,256,densa,D10,a,1,3,16.9775,524288,9310208,16,1
naive,256,densa,D10,a,2,3,16.8793,524288,9310208,16,1
naive,256,densa,D10,a,3,3,16.9504,524288,9310208,16,1
naive,256,densa,D10,a,4,3,16.8903,524288,9310208,16,1
naive,256,densa,D10,a,5,3,16.5644,524288,9310208,16,1
naive,256,densa,D10,a,6,3,16.9541,524288,9310208,16,1
naive,256,densa,D10,a,7,3,16.9638,524288,9310208,16,1
strassen,256,densa,D10,a,1,3,4.03847,2091008,9310208,16,1
strassen,256,densa,D10,a,2,3,4.01383,2091008,9310208,16,1
strassen,256,densa,D10,a,3,3,4.0529,2091008,9310208,16,1
strassen,256,densa,D10,a,4,3,4.02153,2091008,9310208,16,1
strassen,256,densa,D10,a,5,3,4.04573,2091008,9310208,16,1
strassen,256,densa,D10,a,6,3,4.05993,2091008,9310208,16,1
strassen,256,densa,D10,a,7,3,4.15667,2091008,9310208,16,1
naive,256,densa,D10,b,1,3,16.8269,524288,9310208,16,1
naive,256,densa,D10,b,2,3,17.4653,524288,9310208,16,1
naive,256,densa,D10,b,3,3,17.6533,524288,9310208,16,1
naive,256,densa,D10,b,4,3,16.6982,524288,9310208,16,1
naive,256,densa,D10,b,5,3,15.5724,524288,9310208,16,1
naive,256,densa,D10,b,6,3,17.0163,524288,9310208,16,1
naive,256,densa,D10,b,7,3,17.1645,524288,9310208,16,1
strassen,256,densa,D10,b,1,3,5.55153,2091008,9310208,16,1
strassen,256,densa,D10,b,2,3,6.4399,2091008,9310208,16,1
strassen,256,densa,D10,b,3,3,5.5834,2091008,9310208,16,1
strassen,256,densa,D10,b,4,3,5.33233,2091008,9310208,16,1
strassen,256,densa,D10,b,5,3,4.7117,2091008,9310208,16,1
strassen,256,densa,D10,b,6,3,4.50953,2091008,9310208,16,1
strassen,256,densa,D10,b,7,3,5.42043,2091008,9310208,16,1
naive,256,densa,D10,c,1,3,17.8488,524288,9310208,16,1
naive,256,densa,D10,c,2,3,17.7868,524288,9310208,16,1
naive,256,densa,D10,c,3,3,17.2914,524288,9310208,16,1
naive,256,densa,D10,c,4,3,17.1505,524288,9310208,16,1
naive,256,densa,D10,c,5,3,16.9323,524288,9310208,16,1
naive,256,densa,D10,c,6,3,16.9622,524288,9310208,16,1
naive,256,densa,D10,c,7,3,16.9001,524288,9310208,16,1
strassen,256,densa,D10,c,1,3,4.13787,2091008,9310208,16,1
strassen,256,densa,D10,c,2,3,4.23603,2091008,9310208,16,1
strassen,256,densa,D10,c,3,3,4.3303,2091008,9310208,16,1
strassen,256,densa,D10,c,4,3,4.2777,2091008,9310208,16,1
strassen,256,densa,D10,c,5,3,4.32523,2091008,9310208,16,1
strassen,256,densa,D10,c,6,3,4.2342,2091008,9310208,16,1
strassen,256,densa,D10,c,7,3,4.326,2091008,9310208,16,1
naive,256,diagonal,D0,a,1,3,17.028,524288,9310208,16,1
naive,256,diagonal,D0,a,2,3,17.2558,524288,9310208,16,1
naive,256,diagonal,D0,a,3,3,17.1586,524288,9310208,16,1
naive,256,diagonal,D0,a,4,3,16.8922,524288,9310208,16,1
naive,256,diagonal,D0,a,5,3,17.09,524288,9310208,16,1
naive,256,diagonal,D0,a,6,3,16.747,524288,9310208,16,1
naive,256,diagonal,D0,a,7,3,16.9046,524288,9310208,16,1
strassen,256,diagonal,D0,a,1,3,4.37137,2091008,9310208,16,1
strassen,256,diagonal,D0,a,2,3,4.47107,2091008,9310208,16,1
strassen,256,diagonal,D0,a,3,3,4.3947,2091008,9310208,16,1
strassen,256,diagonal,D0,a,4,3,4.49267,2091008,9310208,16,1
strassen,256,diagonal,D0,a,5,3,4.3651,2091008,9310208,16,1
strassen,256,diagonal,D0,a,6,3,4.359,2091008,9310208,16,1
strassen,256,diagonal,D0,a,7,3,4.19147,2091008,9310208,16,1
naive,256,diagonal,D0,b,1,3,17.2651,524288,9310208,16,1
naive,256,diagonal,D0,b,2,3,17.3716,524288,9310208,16,1
naive,256,diagonal,D0,b,3,3,16.8926,524288,9310208,16,1
naive,256,diagonal,D0,b,4,3,16.5747,524288,9310208,16,1
naive,256,diagonal,D0,b,5,3,16.5454,524288,9310208,16,1
naive,256,diagonal,D0,b,6,3,16.5876,524288,9310208,16,1
naive,256,diagonal,D0,b,7,3,16.52,524288,9310208,16,1
strassen,256,diagonal,D0,b,1,3,4.15363,2091008,9310208,16,1
strassen,256,diagonal,D0,b,2,3,4.25387,2091008,9310208,16,1
strassen,256,diagonal,D0,b,3,3,4.1582,2091008,9310208,16,1
strassen,256,diagonal,D0,b,4,3,4.09677,2091008,9310208,16,1
strassen,256,diagonal,D0,b,5,3,4.1267,2091008,9310208,16,1
strassen,256,diagonal,D0,b,6,3,4.58773,2091008,9310208,16,1
strassen,256,diagonal,D0,b,7,3,4.203,2091008,9310208,16,1
naive,256,diagonal,D0,c,1,3,16.6883,524288,9310208,16,1
naive,256,diagonal,D0,c,2,3,16.5974,524288,9310208,16,1
naive,256,diagonal,D0,c,3,3,16.5261,524288,9310208,16,1
naive,256,diagonal,D0,c,4,3,17.3358,524288,9310208,16,1
naive,256,diagonal,D0,c,5,3,17.5402,524288,9310208,16,1
naive,256,diagonal,D0,c,6,3,17.538,524288,9310208,16,1
naive,256,diagonal,D0,c,7,3,17.2406,524288,9310208,16,1
strassen,256,diagonal,D0,c,1,3,4.2486,2091008,9310208,16,1
strassen,256,diagonal,D0,c,2,3,4.36277,2091008,9310208,16,1
strassen,256,diagonal,D0,c,3,3,4.2848,2091008,9310208,16,1
strassen,256,diagonal,D0,c,4,3,4.28263,2091008,9310208,16,1
strassen,256,diagonal,D0,c,5,3,4.33147,2091008,9310208,16,1
strassen,256,diagonal,D0,c,6,3,4.21023,2091008,9310208,16,1
strassen,256,diagonal,D0,c,7,3,4.2626,2091008,9310208,16,1
naive,256,diagonal,D10,a,1,3,17.5617,524288,9310208,16,1
naive,256,diagonal,D10,a,2,3,17.2637,524288,9310208,16,1
naive,256,diagonal,D10,a,3,3,17.0498,524288,9310208,16,1
naive,256,diagonal,D10,a,4,3,17.016,524288,9310208,16,1
naive,256,diagonal,D10,a,5,3,16.9338,524288,9310208,16,1
naive,256,diagonal,D10,a,6,3,17.0666,524288,9310208,16,1
naive,256,diagonal,D10,a,7,3,17.1124,524288,9310208,16,1
strassen,256,diagonal,D10,a,1,3,4.2988,2091008,9310208,16,1
strassen,256,diagonal,D10,a,2,3,4.35097,2091008,9310208,16,1
strassen,256,diagonal,D10,a,3,3,4.25337,2091008,9310208,16,1
strassen,256,diagonal,D10,a,4,3,4.60867,2091008,9310208,16,1
strassen,256,diagonal,D10,a,5,3,4.2959,2091008,9310208,16,1
strassen,256,diagonal,D10,a,6,3,4.2417,2091008,9310208,16,1
strassen,256,diagonal,D10,a,7,3,4.24947,2091008,9310208,16,1
naive,256,diagonal,D10,b,1,3,16.7389,524288,9310208,16,1
naive,256,diagonal,D10,b,2,3,16.6741,524288,9310208,16,1
naive,256,diagonal,D10,b,3,3,16.8063,524288,9310208,16,1
naive,256,diagonal,D10,b,4,3,16.8251,524288,9310208,16,1
naive,256,diagonal,D10,b,5,3,16.8724,524288,9310208,16,1
naive,256,diagonal,D10,b,6,3,16.8142,524288,9310208,16,1
naive,256,diagonal,D10,b,7,3,16.7714,524288,9310208,16,1
strassen,256,diagonal,D10,b,1,3,4.14973,2091008,9310208,16,1
strassen,256,diagonal,D10,b,2,3,4.10007,2091008,9310208,16,1
strassen,256,diagonal,D10,b,3,3,4.1327,2091008,9310208,16,1
strassen,256,diagonal,D10,b,4,3,4.1166,2091008,9310208,16,1
strassen,256,diagonal,D10,b,5,3,4.06973,2091008,9310208,16,1
strassen,256,diagonal,D10,b,6,3,4.08827,2091008,9310208,16,1
